# ModEM impedance responses for                                                                                                      
#   Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error                              
>  Full_Impedance
>  exp(i\omega t)
>  [mV/km]/[nT]
>     0.00
>     0.000    0.000
>     16   100
4.642000E-01   002                     0.000    0.000      18000.000     -14000.000          0.000     ZXX   9.948727E-10   1.850653E-09   1.000000E+13
4.642000E-01   002                     0.000    0.000      18000.000     -14000.000          0.000     ZXY   1.640982E+01   1.673370E+01   1.000000E+13
4.642000E-01   002                     0.000    0.000      18000.000     -14000.000          0.000     ZYX  -1.640982E+01  -1.673370E+01   1.000000E+13
4.642000E-01   002                     0.000    0.000      18000.000     -14000.000          0.000     ZYY   1.641288E-06  -1.859207E-07   1.000000E+13
1.000000E+00   002                     0.000    0.000      18000.000     -14000.000          0.000     ZXX  -1.086584E-05  -7.525079E-07   1.000000E+13
1.000000E+00   002                     0.000    0.000      18000.000     -14000.000          0.000     ZXY   1.117927E+01   1.132899E+01   1.000000E+13
1.000000E+00   002                     0.000    0.000      18000.000     -14000.000          0.000     ZYX  -1.117927E+01  -1.132899E+01   1.000000E+13
1.000000E+00   002                     0.000    0.000      18000.000     -14000.000          0.000     ZYY   1.835220E-05   3.607328E-06   1.000000E+13
2.154400E+00   002                     0.000    0.000      18000.000     -14000.000          0.000     ZXX  -9.104256E-05  -3.978087E-05   1.000000E+13
2.154400E+00   002                     0.000    0.000      18000.000     -14000.000          0.000     ZXY   7.617632E+00   7.686823E+00   1.000000E+13
2.154400E+00   002                     0.000    0.000      18000.000     -14000.000          0.000     ZYX  -7.617634E+00  -7.686825E+00   1.000000E+13
2.154400E+00   002                     0.000    0.000      18000.000     -14000.000          0.000     ZYY   5.953788E-05   3.438725E-05   1.000000E+13
4.641600E+00   002                     0.000    0.000      18000.000     -14000.000          0.000     ZXX  -1.584625E-04  -1.102757E-04   1.000000E+13
4.641600E+00   002                     0.000    0.000      18000.000     -14000.000          0.000     ZXY   5.158513E+00   5.272083E+00   1.000000E+13
4.641600E+00   002                     0.000    0.000      18000.000     -14000.000          0.000     ZYX  -5.158585E+00  -5.272051E+00   1.000000E+13
4.641600E+00   002                     0.000    0.000      18000.000     -14000.000          0.000     ZYY   9.491367E-05   7.576691E-05   1.000000E+13
1.000000E+01   002                     0.000    0.000      18000.000     -14000.000          0.000     ZXX  -9.945694E-05  -9.651606E-05   1.000000E+13
1.000000E+01   002                     0.000    0.000      18000.000     -14000.000          0.000     ZXY   3.115791E+00   3.825402E+00   1.000000E+13
1.000000E+01   002                     0.000    0.000      18000.000     -14000.000          0.000     ZYX  -3.116654E+00  -3.825145E+00   1.000000E+13
1.000000E+01   002                     0.000    0.000      18000.000     -14000.000          0.000     ZYY   5.929437E-05   6.431845E-05   1.000000E+13
2.154430E+01   002                     0.000    0.000      18000.000     -14000.000          0.000     ZXX  -3.302924E-06  -4.748274E-05   1.000000E+13
2.154430E+01   002                     0.000    0.000      18000.000     -14000.000          0.000     ZXY   4.621190E-01   2.139605E+00   1.000000E+13
2.154430E+01   002                     0.000    0.000      18000.000     -14000.000          0.000     ZYX  -4.468243E-01  -2.143160E+00   1.000000E+13
2.154430E+01   002                     0.000    0.000      18000.000     -14000.000          0.000     ZYY   2.579582E-07   3.133080E-05   1.000000E+13
4.641590E+01   002                     0.000    0.000      18000.000     -14000.000          0.000     ZXX   1.590576E-06  -1.301958E-05   1.000000E+13
4.641590E+01   002                     0.000    0.000      18000.000     -14000.000          0.000     ZXY   1.589345E-01   1.055021E+00   1.000000E+13
4.641590E+01   002                     0.000    0.000      18000.000     -14000.000          0.000     ZYX  -1.446375E-01  -1.051783E+00   1.000000E+13
4.641590E+01   002                     0.000    0.000      18000.000     -14000.000          0.000     ZYY  -1.918571E-06   1.032760E-05   1.000000E+13
1.000000E+02   002                     0.000    0.000      18000.000     -14000.000          0.000     ZXX   7.850532E-07  -1.431440E-06   1.000000E+13
1.000000E+02   002                     0.000    0.000      18000.000     -14000.000          0.000     ZXY   4.383336E-02   4.955635E-01   1.000000E+13
1.000000E+02   002                     0.000    0.000      18000.000     -14000.000          0.000     ZYX  -4.132534E-02  -4.988462E-01   1.000000E+13
1.000000E+02   002                     0.000    0.000      18000.000     -14000.000          0.000     ZYY  -9.925155E-07   1.815017E-06   1.000000E+13
2.154440E+02   002                     0.000    0.000      18000.000     -14000.000          0.000     ZXX  -3.933893E-07   9.881859E-07   1.000000E+13
2.154440E+02   002                     0.000    0.000      18000.000     -14000.000          0.000     ZXY   8.607039E-03   2.213587E-01   1.000000E+13
2.154440E+02   002                     0.000    0.000      18000.000     -14000.000          0.000     ZYX  -1.376291E-02  -2.386715E-01   1.000000E+13
2.154440E+02   002                     0.000    0.000      18000.000     -14000.000          0.000     ZYY  -9.460954E-08  -8.422055E-08   1.000000E+13
4.641590E+02   002                     0.000    0.000      18000.000     -14000.000          0.000     ZXX  -4.799611E-07   7.809996E-07   1.000000E+13
4.641590E+02   002                     0.000    0.000      18000.000     -14000.000          0.000     ZXY   2.873313E-03   1.043817E-01   1.000000E+13
